Andújar, Miguel,609280,2019,49,37,.128,.162,-0.034,.128,.236,-0.108,.121,.192,-0.071
Márquez, Germán,608566,2019,58,44,.229,.187,0.042,.354,.259,0.095,.242,.190,0.052
Mayfield, Jack,608686,2019,65,48,.156,.156,0.000,.328,.284,0.044,.204,.190,0.014
Mathis, Jeff,425772,2019,244,142,.158,.154,0.004,.224,.212,0.012,.190,.187,0.003
Kratz, Erik,456124,2019,53,35,.102,.134,-0.032,.204,.188,0.016,.169,.179,-0.010
Bishop, Braden,623323,2019,60,36,.107,.150,-0.043,.107,.188,-0.081,.124,.174,-0.050
Soroka, Mike,647336,2019,63,37,.077,.142,-0.065,.077,.158,-0.081,.112,.173,-0.061
Bourjos, Peter,488721,2019,46,30,.091,.137,-0.046,.114,.203,-0.089,.098,.166,-0.068
Nola, Aaron,605400,2019,70,29,.119,.111,0.008,.153,.132,0.021,.168,.162,0.006
Buehler, Walker,621111,2019,66,29,.085,.112,-0.027,.136,.176,-0.040,.130,.159,-0.029
Bemboom, Anthony,621532,2019,56,34,.130,.132,-0.002,.204,.209,-0.005,.149,.155,-0.006
Hendricks, Kyle,543294,2019,64,32,.148,.127,0.021,.167,.153,0.014,.165,.151,0.014
Fraley, Jake,641584,2019,41,26,.150,.130,0.020,.200,.183,0.017,.162,.148,0.014
Scherzer, Max,453286,2019,61,34,.182,.147,0.035,.182,.181,0.001,.158,.141,0.017
Wilson, Bobby,435064,2019,47,34,.091,.116,-0.025,.114,.144,-0.030,.113,.141,-0.028
Teheran, Julio,527054,2019,60,36,.109,.138,-0.029,.127,.171,-0.044,.099,.133,-0.034
Gray, Jon,592351,2019,59,34,.064,.105,-0.041,.064,.116,-0.052,.094,.133,-0.039
Mikolas, Miles,571945,2019,62,35,.136,.133,0.003,.153,.157,-0.004,.124,.127,-0.003
Gray, Sonny,543243,2019,60,39,.152,.103,0.049,.196,.120,0.076,.169,.123,0.046
Corbin, Patrick,571578,2019,72,42,.092,.098,-0.006,.108,.125,-0.017,.112,.123,-0.011
Hudson, Dakota,641712,2019,59,34,.078,.118,-0.040,.078,.135,-0.057,.081,.118,-0.037
Kershaw, Clayton,477132,2019,65,48,.102,.104,-0.002,.122,.128,-0.006,.108,.114,-0.006
Sánchez, Aníbal,434671,2019,56,32,.115,.120,-0.005,.115,.138,-0.023,.100,.113,-0.013
DeSclafani, Anthony,543101,2019,57,29,.109,.105,0.004,.109,.124,-0.015,.095,.100,-0.005
Castillo, Luis,622491,2019,66,34,.097,.104,-0.007,.113,.125,-0.012,.090,.096,-0.006
Quintana, José,500779,2019,63,36,.093,.105,-0.012,.111,.117,-0.006,.087,.096,-0.009
Ray, Robbie,592662,2019,60,32,.073,.095,-0.022,.073,.112,-0.039,.063,.089,-0.026
